date,price,ticker
,KC=F,
2012-11-27,139.8000030517578,KC=F
2012-11-28,144.64999389648438,KC=F
2012-11-29,146.14999389648438,KC=F
2012-11-30,142.10000610351562,KC=F
2012-12-03,141.6999969482422,KC=F
2012-12-04,137.35000610351562,KC=F
2012-12-05,139.60000610351562,KC=F
2012-12-06,140.4499969482422,KC=F
2012-12-07,142.10000610351562,KC=F
2012-12-10,138.10000610351562,KC=F
2012-12-11,141.14999389648438,KC=F
2012-12-12,138.14999389648438,KC=F
2012-12-13,135.25,KC=F
2012-12-14,137.39999389648438,KC=F
2012-12-17,137.9499969482422,KC=F
2012-12-18,133.5,KC=F
2012-12-19,144.89999389648438,KC=F
2012-12-20,142.9499969482422,KC=F
2012-12-21,146.60000610351562,KC=F
2012-12-24,147.0,KC=F
2012-12-26,148.3000030517578,KC=F
2012-12-27,147.89999389648438,KC=F
2012-12-28,146.85000610351562,KC=F
2012-12-31,143.8000030517578,KC=F
2013-01-02,149.39999389648438,KC=F
2013-01-03,146.5,KC=F
2013-01-04,147.35000610351562,KC=F
2013-01-07,150.39999389648438,KC=F
2013-01-08,148.14999389648438,KC=F
2013-01-09,147.89999389648438,KC=F
2013-01-10,149.64999389648438,KC=F
2013-01-11,153.35000610351562,KC=F
2013-01-14,153.3000030517578,KC=F
2013-01-15,152.5,KC=F
2013-01-16,153.0,KC=F
2013-01-17,155.5,KC=F
2013-01-18,156.3000030517578,KC=F
2013-01-22,148.60000610351562,KC=F
2013-01-23,150.39999389648438,KC=F
2013-01-24,146.5500030517578,KC=F
2013-01-25,148.3000030517578,KC=F
2013-01-28,149.0,KC=F
2013-01-29,149.8000030517578,KC=F
2013-01-30,147.6999969482422,KC=F
2013-01-31,146.9499969482422,KC=F
2013-02-01,147.9499969482422,KC=F
2013-02-04,144.35000610351562,KC=F
2013-02-05,144.0500030517578,KC=F
2013-02-06,142.10000610351562,KC=F
2013-02-07,140.3000030517578,KC=F
2013-02-08,141.0500030517578,KC=F
2013-02-11,140.14999389648438,KC=F
2013-02-12,140.64999389648438,KC=F
2013-02-13,138.75,KC=F
2013-02-14,138.0,KC=F
2013-02-15,136.9499969482422,KC=F
2013-02-19,136.5,KC=F
2013-02-20,141.0,KC=F
2013-02-21,141.75,KC=F
2013-02-22,143.10000610351562,KC=F
2013-02-25,142.60000610351562,KC=F
2013-02-26,142.89999389648438,KC=F
2013-02-27,142.39999389648438,KC=F
2013-02-28,142.64999389648438,KC=F
2013-03-01,142.89999389648438,KC=F
2013-03-04,145.9499969482422,KC=F
2013-03-05,140.5,KC=F
2013-03-06,140.60000610351562,KC=F
2013-03-07,142.4499969482422,KC=F
2013-03-08,143.35000610351562,KC=F
2013-03-11,143.0500030517578,KC=F
2013-03-12,141.64999389648438,KC=F
2013-03-13,140.0500030517578,KC=F
2013-03-14,138.89999389648438,KC=F
2013-03-15,136.5,KC=F
2013-03-18,133.14999389648438,KC=F
2013-03-19,133.10000610351562,KC=F
2013-03-20,133.60000610351562,KC=F
2013-03-21,133.75,KC=F
2013-03-22,135.3000030517578,KC=F
2013-03-25,135.60000610351562,KC=F
2013-03-26,137.60000610351562,KC=F
2013-03-27,136.60000610351562,KC=F
2013-03-28,137.14999389648438,KC=F
2013-04-01,138.39999389648438,KC=F
2013-04-02,136.14999389648438,KC=F
2013-04-03,139.4499969482422,KC=F
2013-04-04,139.5,KC=F
2013-04-05,140.14999389648438,KC=F
2013-04-08,135.89999389648438,KC=F
2013-04-09,135.39999389648438,KC=F
2013-04-10,136.0500030517578,KC=F
2013-04-11,136.8000030517578,KC=F
2013-04-12,135.25,KC=F
2013-04-15,134.4499969482422,KC=F
2013-04-16,135.85000610351562,KC=F
2013-04-17,136.10000610351562,KC=F
2013-04-18,138.89999389648438,KC=F
2013-04-19,141.64999389648438,KC=F
2013-04-22,142.5,KC=F
2013-04-23,137.5500030517578,KC=F
2013-04-24,138.39999389648438,KC=F
2013-04-25,137.1999969482422,KC=F
2013-04-26,133.89999389648438,KC=F
2013-04-29,133.60000610351562,KC=F
2013-04-30,134.9499969482422,KC=F
2013-05-01,134.5,KC=F
2013-05-02,138.9499969482422,KC=F
2013-05-03,140.3000030517578,KC=F
2013-05-06,141.35000610351562,KC=F
2013-05-07,142.3000030517578,KC=F
2013-05-08,144.14999389648438,KC=F
2013-05-09,145.8000030517578,KC=F
2013-05-10,143.8000030517578,KC=F
2013-05-13,144.5500030517578,KC=F
2013-05-14,141.64999389648438,KC=F
2013-05-15,138.0,KC=F
2013-05-16,138.35000610351562,KC=F
2013-05-17,135.60000610351562,KC=F
2013-05-20,133.85000610351562,KC=F
2013-05-21,132.6999969482422,KC=F
2013-05-22,128.4499969482422,KC=F
2013-05-23,130.0500030517578,KC=F
2013-05-24,127.25,KC=F
2013-05-28,126.44999694824219,KC=F
2013-05-29,127.5999984741211,KC=F
2013-05-30,125.8499984741211,KC=F
2013-05-31,127.05000305175781,KC=F
2013-06-03,129.0,KC=F
2013-06-04,127.6500015258789,KC=F
2013-06-05,127.44999694824219,KC=F
2013-06-06,129.4499969482422,KC=F
2013-06-07,126.94999694824219,KC=F
2013-06-10,128.75,KC=F
2013-06-11,127.69999694824219,KC=F
2013-06-12,122.75,KC=F
2013-06-13,123.69999694824219,KC=F
2013-06-14,122.25,KC=F
2013-06-17,122.3499984741211,KC=F
2013-06-18,122.0,KC=F
2013-06-19,122.75,KC=F
2013-06-20,117.6500015258789,KC=F
2013-06-21,118.69999694824219,KC=F
2013-06-24,119.44999694824219,KC=F
2013-06-25,120.25,KC=F
2013-06-26,118.1500015258789,KC=F
2013-06-27,121.5999984741211,KC=F
2013-06-28,120.0,KC=F
2013-07-01,121.19999694824219,KC=F
2013-07-02,124.0999984741211,KC=F
2013-07-03,121.1500015258789,KC=F
2013-07-05,120.94999694824219,KC=F
2013-07-08,123.25,KC=F
2013-07-09,122.05000305175781,KC=F
2013-07-10,121.44999694824219,KC=F
2013-07-11,123.1500015258789,KC=F
2013-07-12,119.1500015258789,KC=F
2013-07-15,122.9000015258789,KC=F
2013-07-16,125.5999984741211,KC=F
2013-07-17,127.55000305175781,KC=F
2013-07-18,127.1500015258789,KC=F
2013-07-19,122.5999984741211,KC=F
2013-07-22,125.30000305175781,KC=F
2013-07-23,126.0999984741211,KC=F
2013-07-24,121.25,KC=F
2013-07-25,124.80000305175781,KC=F
2013-07-26,122.25,KC=F
2013-07-29,121.1500015258789,KC=F
2013-07-30,120.30000305175781,KC=F
2013-07-31,118.5999984741211,KC=F
2013-08-01,115.5999984741211,KC=F
2013-08-02,118.25,KC=F
2013-08-05,119.6500015258789,KC=F
2013-08-06,117.9000015258789,KC=F
2013-08-07,121.05000305175781,KC=F
2013-08-08,122.05000305175781,KC=F
2013-08-09,122.9000015258789,KC=F
2013-08-12,123.44999694824219,KC=F
2013-08-13,120.5999984741211,KC=F
2013-08-14,122.6500015258789,KC=F
2013-08-15,121.8499984741211,KC=F
2013-08-16,120.5,KC=F
2013-08-19,119.25,KC=F
2013-08-20,114.94999694824219,KC=F
2013-08-21,113.5,KC=F
2013-08-22,113.19999694824219,KC=F
2013-08-23,113.05000305175781,KC=F
2013-08-26,114.05000305175781,KC=F
2013-08-27,113.1500015258789,KC=F
2013-08-28,114.5999984741211,KC=F
2013-08-29,113.1500015258789,KC=F
2013-08-30,112.0999984741211,KC=F
2013-09-03,112.80000305175781,KC=F
2013-09-04,112.55000305175781,KC=F
2013-09-05,112.55000305175781,KC=F
2013-09-06,113.94999694824219,KC=F
2013-09-09,113.8499984741211,KC=F
2013-09-10,112.3499984741211,KC=F
2013-09-11,116.44999694824219,KC=F
2013-09-12,116.25,KC=F
2013-09-13,115.55000305175781,KC=F
2013-09-16,114.80000305175781,KC=F
2013-09-17,111.05000305175781,KC=F
2013-09-18,111.30000305175781,KC=F
2013-09-19,115.80000305175781,KC=F
2013-09-20,114.6500015258789,KC=F
2013-09-23,117.05000305175781,KC=F
2013-09-24,117.8499984741211,KC=F
2013-09-25,117.25,KC=F
2013-09-26,115.6500015258789,KC=F
2013-09-27,113.69999694824219,KC=F
2013-09-30,113.69999694824219,KC=F
2013-10-01,114.0999984741211,KC=F
2013-10-02,114.44999694824219,KC=F
2013-10-03,115.3499984741211,KC=F
2013-10-04,114.4000015258789,KC=F
2013-10-07,114.5,KC=F
2013-10-08,115.05000305175781,KC=F
2013-10-09,115.25,KC=F
2013-10-10,114.4000015258789,KC=F
2013-10-11,116.69999694824219,KC=F
2013-10-14,117.0,KC=F
2013-10-15,116.44999694824219,KC=F
2013-10-16,115.8499984741211,KC=F
2013-10-17,114.69999694824219,KC=F
2013-10-18,114.6500015258789,KC=F
2013-10-21,112.69999694824219,KC=F
2013-10-22,111.94999694824219,KC=F
2013-10-23,110.55000305175781,KC=F
2013-10-24,110.30000305175781,KC=F
2013-10-25,109.0999984741211,KC=F
2013-10-28,107.55000305175781,KC=F
2013-10-29,106.94999694824219,KC=F
2013-10-30,106.8499984741211,KC=F
2013-10-31,105.4000015258789,KC=F
2013-11-01,105.55000305175781,KC=F
2013-11-04,103.69999694824219,KC=F
2013-11-05,103.44999694824219,KC=F
2013-11-06,101.5,KC=F
2013-11-07,103.94999694824219,KC=F
2013-11-08,104.05000305175781,KC=F
2013-11-11,103.25,KC=F
2013-11-12,105.80000305175781,KC=F
2013-11-13,103.05000305175781,KC=F
2013-11-14,102.5999984741211,KC=F
2013-11-15,105.75,KC=F
2013-11-18,105.75,KC=F
2013-11-19,104.6500015258789,KC=F
2013-11-20,107.3499984741211,KC=F
2013-11-21,110.44999694824219,KC=F
2013-11-22,107.0999984741211,KC=F
2013-11-25,108.0999984741211,KC=F
2013-11-26,108.1500015258789,KC=F
2013-11-27,107.5999984741211,KC=F
2013-11-29,110.25,KC=F
2013-12-02,109.4000015258789,KC=F
2013-12-03,109.55000305175781,KC=F
2013-12-04,107.80000305175781,KC=F
2013-12-05,105.4000015258789,KC=F
2013-12-06,105.80000305175781,KC=F
2013-12-09,105.5,KC=F
2013-12-10,109.6500015258789,KC=F
2013-12-11,109.0999984741211,KC=F
2013-12-12,110.69999694824219,KC=F
2013-12-13,114.5,KC=F
2013-12-16,114.69999694824219,KC=F
2013-12-17,113.55000305175781,KC=F
2013-12-18,115.0999984741211,KC=F
2013-12-19,113.75,KC=F
2013-12-20,115.30000305175781,KC=F
2013-12-23,115.8499984741211,KC=F
2013-12-24,114.75,KC=F
2013-12-26,115.44999694824219,KC=F
2013-12-27,116.3499984741211,KC=F
2013-12-30,114.69999694824219,KC=F
2013-12-31,110.69999694824219,KC=F
2014-01-02,111.4000015258789,KC=F
2014-01-03,116.3499984741211,KC=F
2014-01-06,121.0,KC=F
2014-01-07,117.25,KC=F
2014-01-08,120.9000015258789,KC=F
2014-01-09,119.3499984741211,KC=F
2014-01-10,120.6500015258789,KC=F
2014-01-13,119.8499984741211,KC=F
2014-01-14,119.19999694824219,KC=F
2014-01-15,117.19999694824219,KC=F
2014-01-16,118.3499984741211,KC=F
2014-01-17,117.1500015258789,KC=F
2014-01-21,116.19999694824219,KC=F
2014-01-22,114.8499984741211,KC=F
2014-01-23,115.19999694824219,KC=F
2014-01-24,114.4000015258789,KC=F
2014-01-27,113.8499984741211,KC=F
2014-01-28,114.6500015258789,KC=F
2014-01-29,117.0999984741211,KC=F
2014-01-30,120.0,KC=F
2014-01-31,125.19999694824219,KC=F
2014-02-03,135.9499969482422,KC=F
2014-02-04,136.25,KC=F
2014-02-05,143.10000610351562,KC=F
2014-02-06,135.75,KC=F
2014-02-07,135.6999969482422,KC=F
2014-02-10,136.1999969482422,KC=F
2014-02-11,137.14999389648438,KC=F
2014-02-12,141.0500030517578,KC=F
2014-02-13,139.6999969482422,KC=F
2014-02-14,139.89999389648438,KC=F
2014-02-18,152.64999389648438,KC=F
2014-02-19,171.75,KC=F
2014-02-20,168.8000030517578,KC=F
2014-02-21,168.5500030517578,KC=F
2014-02-24,175.60000610351562,KC=F
2014-02-25,175.64999389648438,KC=F
2014-02-26,177.10000610351562,KC=F
2014-02-27,178.75,KC=F
2014-02-28,179.8000030517578,KC=F
2014-03-03,192.60000610351562,KC=F
2014-03-04,185.14999389648438,KC=F
2014-03-05,200.64999389648438,KC=F
2014-03-06,194.8000030517578,KC=F
2014-03-07,196.0500030517578,KC=F
2014-03-10,202.5,KC=F
2014-03-11,205.0500030517578,KC=F
2014-03-12,204.8000030517578,KC=F
2014-03-13,205.0500030517578,KC=F
2014-03-14,197.85000610351562,KC=F
2014-03-17,189.89999389648438,KC=F
2014-03-18,190.9499969482422,KC=F
2014-03-19,185.10000610351562,KC=F
2014-03-20,174.14999389648438,KC=F
2014-03-21,171.14999389648438,KC=F
2014-03-24,176.39999389648438,KC=F
2014-03-25,175.3000030517578,KC=F
2014-03-26,176.0,KC=F
2014-03-27,176.35000610351562,KC=F
2014-03-28,180.60000610351562,KC=F
2014-03-31,177.89999389648438,KC=F
2014-04-01,175.25,KC=F
2014-04-02,172.6999969482422,KC=F
2014-04-03,174.60000610351562,KC=F
2014-04-04,185.0,KC=F
2014-04-07,193.35000610351562,KC=F
2014-04-08,196.5,KC=F
2014-04-09,199.85000610351562,KC=F
2014-04-10,206.10000610351562,KC=F
2014-04-11,201.1999969482422,KC=F
2014-04-14,204.85000610351562,KC=F
2014-04-15,192.14999389648438,KC=F
2014-04-16,185.9499969482422,KC=F
2014-04-17,201.1999969482422,KC=F
2014-04-21,196.6999969482422,KC=F
2014-04-22,211.8000030517578,KC=F
2014-04-23,212.35000610351562,KC=F
2014-04-24,212.4499969482422,KC=F
2014-04-25,204.75,KC=F
2014-04-28,198.8000030517578,KC=F
2014-04-29,208.89999389648438,KC=F
2014-04-30,203.0500030517578,KC=F
2014-05-01,201.4499969482422,KC=F
2014-05-02,200.60000610351562,KC=F
2014-05-05,202.39999389648438,KC=F
2014-05-06,199.5500030517578,KC=F
2014-05-07,198.39999389648438,KC=F
2014-05-08,192.9499969482422,KC=F
2014-05-09,180.8000030517578,KC=F
2014-05-12,186.10000610351562,KC=F
2014-05-13,183.64999389648438,KC=F
2014-05-14,180.75,KC=F
2014-05-15,194.14999389648438,KC=F
2014-05-16,182.5,KC=F
2014-05-19,180.14999389648438,KC=F
2014-05-20,185.6999969482422,KC=F
2014-05-21,181.39999389648438,KC=F
2014-05-22,181.35000610351562,KC=F
2014-05-23,181.89999389648438,KC=F
2014-05-27,179.35000610351562,KC=F
2014-05-28,176.14999389648438,KC=F
2014-05-29,181.9499969482422,KC=F
2014-05-30,177.5,KC=F
2014-06-02,172.35000610351562,KC=F
2014-06-03,171.14999389648438,KC=F
2014-06-04,170.1999969482422,KC=F
2014-06-05,169.14999389648438,KC=F
2014-06-06,172.10000610351562,KC=F
2014-06-09,165.35000610351562,KC=F
2014-06-10,165.64999389648438,KC=F
2014-06-11,171.60000610351562,KC=F
2014-06-12,171.9499969482422,KC=F
2014-06-13,173.6999969482422,KC=F
2014-06-16,172.9499969482422,KC=F
2014-06-17,169.0500030517578,KC=F
2014-06-18,166.75,KC=F
2014-06-19,167.0,KC=F
2014-06-20,173.25,KC=F
2014-06-23,175.10000610351562,KC=F
2014-06-24,174.14999389648438,KC=F
2014-06-25,179.9499969482422,KC=F
2014-06-26,178.8000030517578,KC=F
2014-06-27,170.4499969482422,KC=F
2014-06-30,173.0,KC=F
2014-07-01,168.3000030517578,KC=F
2014-07-02,171.0500030517578,KC=F
2014-07-03,169.39999389648438,KC=F
2014-07-07,169.0,KC=F
2014-07-08,170.1999969482422,KC=F
2014-07-09,170.1999969482422,KC=F
2014-07-10,160.25,KC=F
2014-07-11,158.9499969482422,KC=F
2014-07-14,162.3000030517578,KC=F
2014-07-15,159.39999389648438,KC=F
2014-07-16,160.35000610351562,KC=F
2014-07-17,161.6999969482422,KC=F
2014-07-18,170.6999969482422,KC=F
2014-07-21,171.64999389648438,KC=F
2014-07-22,168.3000030517578,KC=F
2014-07-23,176.60000610351562,KC=F
2014-07-24,178.3000030517578,KC=F
2014-07-25,179.14999389648438,KC=F
2014-07-28,181.10000610351562,KC=F
2014-07-29,180.6999969482422,KC=F
2014-07-30,182.5,KC=F
2014-07-31,195.0500030517578,KC=F
2014-08-01,192.35000610351562,KC=F
2014-08-04,190.5,KC=F
2014-08-05,189.39999389648438,KC=F
2014-08-06,190.85000610351562,KC=F
2014-08-07,184.0,KC=F
2014-08-08,180.85000610351562,KC=F
2014-08-11,189.14999389648438,KC=F
2014-08-12,184.60000610351562,KC=F
2014-08-13,185.25,KC=F
2014-08-14,184.10000610351562,KC=F
2014-08-15,188.75,KC=F
2014-08-18,188.89999389648438,KC=F
2014-08-19,182.1999969482422,KC=F
2014-08-20,184.10000610351562,KC=F
2014-08-21,183.75,KC=F
2014-08-22,181.60000610351562,KC=F
2014-08-25,182.75,KC=F
2014-08-26,193.10000610351562,KC=F
2014-08-27,192.39999389648438,KC=F
2014-08-28,194.64999389648438,KC=F
2014-08-29,195.75,KC=F
2014-09-02,204.4499969482422,KC=F
2014-09-03,197.3000030517578,KC=F
2014-09-04,197.4499969482422,KC=F
2014-09-05,192.85000610351562,KC=F
2014-09-08,189.64999389648438,KC=F
2014-09-09,188.10000610351562,KC=F
2014-09-10,177.0,KC=F
2014-09-11,180.5500030517578,KC=F
2014-09-12,179.64999389648438,KC=F
2014-09-15,177.3000030517578,KC=F
2014-09-16,180.60000610351562,KC=F
2014-09-17,180.64999389648438,KC=F
2014-09-19,178.0,KC=F
2014-09-22,179.39999389648438,KC=F
2014-09-23,180.89999389648438,KC=F
2014-09-24,189.10000610351562,KC=F
2014-09-25,182.3000030517578,KC=F
2014-09-26,186.0500030517578,KC=F
2014-09-29,191.25,KC=F
2014-09-30,193.35000610351562,KC=F
2014-10-01,200.39999389648438,KC=F
2014-10-02,208.60000610351562,KC=F
2014-10-03,206.5,KC=F
2014-10-06,220.8000030517578,KC=F
2014-10-07,216.35000610351562,KC=F
2014-10-08,214.4499969482422,KC=F
2014-10-09,221.64999389648438,KC=F
2014-10-10,220.39999389648438,KC=F
2014-10-13,218.10000610351562,KC=F
2014-10-14,221.89999389648438,KC=F
2014-10-15,216.0,KC=F
2014-10-16,217.10000610351562,KC=F
2014-10-17,210.64999389648438,KC=F
2014-10-20,199.39999389648438,KC=F
2014-10-21,199.60000610351562,KC=F
2014-10-22,191.10000610351562,KC=F
2014-10-23,193.3000030517578,KC=F
2014-10-24,191.5,KC=F
2014-10-27,190.89999389648438,KC=F
2014-10-28,192.35000610351562,KC=F
2014-10-29,189.60000610351562,KC=F
2014-10-30,187.60000610351562,KC=F
2014-10-31,188.0,KC=F
2014-11-03,185.85000610351562,KC=F
2014-11-04,188.1999969482422,KC=F
2014-11-05,186.25,KC=F
2014-11-06,183.75,KC=F
2014-11-07,182.39999389648438,KC=F
2014-11-10,181.39999389648438,KC=F
2014-11-11,184.5500030517578,KC=F
2014-11-12,184.39999389648438,KC=F
2014-11-13,188.75,KC=F
2014-11-14,192.0,KC=F
2014-11-17,187.5,KC=F
2014-11-18,191.10000610351562,KC=F
2014-11-19,197.85000610351562,KC=F
2014-11-20,187.6999969482422,KC=F
2014-11-21,189.64999389648438,KC=F
2014-11-24,189.64999389648438,KC=F
2014-11-25,194.25,KC=F
2014-11-26,193.5,KC=F
2014-11-28,186.64999389648438,KC=F
2014-12-01,189.35000610351562,KC=F
2014-12-02,182.3000030517578,KC=F
2014-12-03,182.5500030517578,KC=F
2014-12-04,181.5500030517578,KC=F
2014-12-05,179.10000610351562,KC=F
2014-12-08,177.0500030517578,KC=F
2014-12-09,179.4499969482422,KC=F
2014-12-10,177.5500030517578,KC=F
2014-12-11,175.39999389648438,KC=F
2014-12-12,173.0,KC=F
2014-12-15,177.64999389648438,KC=F
2014-12-16,176.6999969482422,KC=F
2014-12-17,170.85000610351562,KC=F
2014-12-18,173.64999389648438,KC=F
2014-12-19,174.6999969482422,KC=F
2014-12-22,172.14999389648438,KC=F
2014-12-23,171.0,KC=F
2014-12-24,170.14999389648438,KC=F
2014-12-26,168.60000610351562,KC=F
2014-12-29,165.14999389648438,KC=F
2014-12-30,164.8000030517578,KC=F
2014-12-31,166.60000610351562,KC=F
2015-01-02,161.0500030517578,KC=F
2015-01-05,168.10000610351562,KC=F
2015-01-06,174.89999389648438,KC=F
2015-01-07,175.0500030517578,KC=F
2015-01-08,176.89999389648438,KC=F
2015-01-09,180.0500030517578,KC=F
2015-01-12,176.75,KC=F
2015-01-13,176.9499969482422,KC=F
2015-01-14,179.85000610351562,KC=F
2015-01-15,176.64999389648438,KC=F
2015-01-16,171.0,KC=F
2015-01-20,164.3000030517578,KC=F
2015-01-21,161.25,KC=F
2015-01-22,159.9499969482422,KC=F
2015-01-23,162.4499969482422,KC=F
2015-01-26,161.85000610351562,KC=F
2015-01-27,168.1999969482422,KC=F
2015-01-28,167.6999969482422,KC=F
2015-01-29,160.0,KC=F
2015-01-30,161.89999389648438,KC=F
2015-02-02,162.4499969482422,KC=F
2015-02-03,160.75,KC=F
2015-02-04,164.89999389648438,KC=F
2015-02-05,164.75,KC=F
2015-02-06,166.85000610351562,KC=F
2015-02-09,167.60000610351562,KC=F
2015-02-10,159.39999389648438,KC=F
2015-02-11,159.4499969482422,KC=F
2015-02-12,164.5500030517578,KC=F
2015-02-13,163.1999969482422,KC=F
2015-02-17,155.64999389648438,KC=F
2015-02-18,152.8000030517578,KC=F
2015-02-19,149.1999969482422,KC=F
2015-02-20,148.64999389648438,KC=F
2015-02-23,144.4499969482422,KC=F
2015-02-24,145.35000610351562,KC=F
2015-02-25,139.75,KC=F
2015-02-26,136.5500030517578,KC=F
2015-02-27,136.75,KC=F
2015-03-02,135.10000610351562,KC=F
2015-03-03,126.25,KC=F
2015-03-04,134.0500030517578,KC=F
2015-03-05,131.5500030517578,KC=F
2015-03-06,136.5,KC=F
2015-03-09,133.64999389648438,KC=F
2015-03-10,131.6999969482422,KC=F
2015-03-11,128.39999389648438,KC=F
2015-03-12,128.85000610351562,KC=F
2015-03-13,126.44999694824219,KC=F
2015-03-16,134.89999389648438,KC=F
2015-03-17,133.9499969482422,KC=F
2015-03-18,136.25,KC=F
2015-03-19,140.0,KC=F
2015-03-20,143.35000610351562,KC=F
2015-03-23,141.85000610351562,KC=F
2015-03-24,137.3000030517578,KC=F
2015-03-25,139.9499969482422,KC=F
2015-03-26,140.25,KC=F
2015-03-27,138.1999969482422,KC=F
2015-03-30,132.35000610351562,KC=F
2015-03-31,132.89999389648438,KC=F
2015-04-01,134.85000610351562,KC=F
2015-04-02,140.89999389648438,KC=F
2015-04-06,146.1999969482422,KC=F
2015-04-07,141.9499969482422,KC=F
2015-04-08,135.6999969482422,KC=F
2015-04-09,137.4499969482422,KC=F
2015-04-10,135.10000610351562,KC=F
2015-04-13,133.75,KC=F
2015-04-14,134.60000610351562,KC=F
2015-04-15,135.8000030517578,KC=F
2015-04-16,139.60000610351562,KC=F
2015-04-17,138.6999969482422,KC=F
2015-04-20,138.6999969482422,KC=F
2015-04-21,140.3000030517578,KC=F
2015-04-22,142.39999389648438,KC=F
2015-04-23,140.4499969482422,KC=F
2015-04-24,141.14999389648438,KC=F
2015-04-27,136.10000610351562,KC=F
2015-04-28,138.14999389648438,KC=F
2015-04-29,138.35000610351562,KC=F
2015-04-30,136.5500030517578,KC=F
2015-05-01,133.4499969482422,KC=F
2015-05-04,131.85000610351562,KC=F
2015-05-05,132.5500030517578,KC=F
2015-05-06,128.0500030517578,KC=F
2015-05-07,130.85000610351562,KC=F
2015-05-08,132.89999389648438,KC=F
2015-05-11,133.35000610351562,KC=F
2015-05-12,134.5,KC=F
2015-05-13,134.39999389648438,KC=F
2015-05-14,135.64999389648438,KC=F
2015-05-15,137.1999969482422,KC=F
2015-05-18,141.64999389648438,KC=F
2015-05-19,139.85000610351562,KC=F
2015-05-20,136.0,KC=F
2015-05-21,128.4499969482422,KC=F
2015-05-22,126.94999694824219,KC=F
2015-05-26,124.05000305175781,KC=F
2015-05-27,124.5,KC=F
2015-05-28,125.1500015258789,KC=F
2015-05-29,126.1500015258789,KC=F
2015-06-01,129.8000030517578,KC=F
2015-06-02,132.6999969482422,KC=F
2015-06-03,134.3000030517578,KC=F
2015-06-04,135.6999969482422,KC=F
2015-06-05,135.10000610351562,KC=F
2015-06-08,136.5500030517578,KC=F
2015-06-09,137.35000610351562,KC=F
2015-06-10,136.4499969482422,KC=F
2015-06-11,132.0,KC=F
2015-06-12,132.0500030517578,KC=F
2015-06-15,127.80000305175781,KC=F
2015-06-16,129.35000610351562,KC=F
2015-06-17,126.6500015258789,KC=F
2015-06-18,128.6999969482422,KC=F
2015-06-19,127.1500015258789,KC=F
2015-06-22,130.35000610351562,KC=F
2015-06-23,127.69999694824219,KC=F
2015-06-24,133.3000030517578,KC=F
2015-06-25,133.35000610351562,KC=F
2015-06-26,131.6999969482422,KC=F
2015-06-29,130.8000030517578,KC=F
2015-06-30,130.64999389648438,KC=F
2015-07-01,125.0999984741211,KC=F
2015-07-02,125.5999984741211,KC=F
2015-07-06,123.30000305175781,KC=F
2015-07-07,122.9000015258789,KC=F
2015-07-08,123.1500015258789,KC=F
2015-07-09,122.75,KC=F
2015-07-10,122.94999694824219,KC=F
2015-07-13,126.5999984741211,KC=F
2015-07-14,129.85000610351562,KC=F
2015-07-15,128.0,KC=F
2015-07-16,127.44999694824219,KC=F
2015-07-17,127.0,KC=F
2015-07-20,125.8499984741211,KC=F
2015-07-21,123.8499984741211,KC=F
2015-07-22,125.05000305175781,KC=F
2015-07-23,121.55000305175781,KC=F
2015-07-24,122.25,KC=F
2015-07-27,120.4000015258789,KC=F
2015-07-28,120.25,KC=F
2015-07-29,122.1500015258789,KC=F
2015-07-30,124.9000015258789,KC=F
2015-07-31,125.25,KC=F
2015-08-03,123.94999694824219,KC=F
2015-08-04,124.9000015258789,KC=F
2015-08-05,125.9000015258789,KC=F
2015-08-06,124.25,KC=F
2015-08-07,127.80000305175781,KC=F
2015-08-10,133.5,KC=F
2015-08-11,137.1999969482422,KC=F
2015-08-12,131.85000610351562,KC=F
2015-08-13,137.0500030517578,KC=F
2015-08-14,137.5,KC=F
2015-08-17,134.75,KC=F
2015-08-18,135.3000030517578,KC=F
2015-08-19,131.14999389648438,KC=F
2015-08-20,127.6500015258789,KC=F
2015-08-21,121.9000015258789,KC=F
2015-08-24,117.5,KC=F
2015-08-25,117.05000305175781,KC=F
2015-08-26,118.69999694824219,KC=F
2015-08-27,121.05000305175781,KC=F
2015-08-28,120.44999694824219,KC=F
2015-08-31,120.55000305175781,KC=F
2015-09-01,117.05000305175781,KC=F
2015-09-02,114.69999694824219,KC=F
2015-09-03,116.19999694824219,KC=F
2015-09-04,115.8499984741211,KC=F
2015-09-08,117.69999694824219,KC=F
2015-09-09,117.80000305175781,KC=F
2015-09-10,113.05000305175781,KC=F
2015-09-11,113.3499984741211,KC=F
2015-09-14,117.0,KC=F
2015-09-15,115.5,KC=F
2015-09-16,113.80000305175781,KC=F
2015-09-17,113.5,KC=F
2015-09-18,113.3499984741211,KC=F
2015-09-21,117.25,KC=F
2015-09-22,115.44999694824219,KC=F
2015-09-23,116.19999694824219,KC=F
2015-09-24,118.30000305175781,KC=F
2015-09-25,122.69999694824219,KC=F
2015-09-28,119.1500015258789,KC=F
2015-09-29,120.8499984741211,KC=F
2015-09-30,121.3499984741211,KC=F
2015-10-01,120.75,KC=F
2015-10-02,124.30000305175781,KC=F
2015-10-05,127.55000305175781,KC=F
2015-10-06,128.10000610351562,KC=F
2015-10-07,126.05000305175781,KC=F
2015-10-08,128.4499969482422,KC=F
2015-10-09,131.60000610351562,KC=F
2015-10-12,134.5,KC=F
2015-10-13,134.35000610351562,KC=F
2015-10-14,134.64999389648438,KC=F
